0,1,2,dist
VIRB0022-0002.JPG,9.55436,46.96789,0.0
VIRB0022-0003.JPG,9.55436,46.96788,1.11
VIRB0022-0004.JPG,9.55435,46.96786,2.35
VIRB0022-0005.JPG,9.55434,46.96783,3.42
VIRB0022-0006.JPG,9.55433,46.96781,2.35
VIRB0022-0007.JPG,9.55432,46.9678,1.35
VIRB0022-0008.JPG,9.55431,46.96778,2.35
VIRB0022-0009.JPG,9.55431,46.96777,1.11
VIRB0022-0010.JPG,9.5543,46.96776,1.35
VIRB0022-0011.JPG,9.5543,46.96775,1.11
VIRB0022-0012.JPG,9.55429,46.96774,1.35
VIRB0022-0013.JPG,9.55428,46.96773,1.35
VIRB0022-0014.JPG,9.55428,46.96772,1.11
VIRB0022-0015.JPG,9.55427,46.96772,0.76
VIRB0022-0016.JPG,9.55426,46.96771,1.35
VIRB0022-0017.JPG,9.55426,46.96771,0.0
VIRB0022-0018.JPG,9.55425,46.9677,1.35
VIRB0022-0019.JPG,9.55424,46.9677,0.76
VIRB0022-0020.JPG,9.55423,46.9677,0.76
VIRB0022-0021.JPG,9.55422,46.9677,0.76
VIRB0022-0022.JPG,9.5542,46.96769,1.88
VIRB0022-0023.JPG,9.55419,46.96769,0.76
VIRB0022-0024.JPG,9.55418,46.96769,0.76
VIRB0022-0025.JPG,9.55418,46.96769,0.0
VIRB0022-0026.JPG,9.55417,46.96769,0.76
VIRB0022-0027.JPG,9.55417,46.96769,0.0
VIRB0022-0028.JPG,9.55416,46.96769,0.76
VIRB0022-0029.JPG,9.55415,46.96768,1.35
VIRB0022-0030.JPG,9.55414,46.96768,0.76
VIRB0022-0031.JPG,9.55414,46.96767,1.11
VIRB0022-0032.JPG,9.55413,46.96767,0.76
VIRB0022-0033.JPG,9.55413,46.96767,0.0
VIRB0022-0034.JPG,9.55412,46.96766,1.35
VIRB0022-0035.JPG,9.55412,46.96766,0.0
VIRB0022-0036.JPG,9.55411,46.96765,1.35
VIRB0022-0037.JPG,9.55411,46.96765,0.0
VIRB0022-0038.JPG,9.5541,46.96765,0.76
VIRB0022-0039.JPG,9.55409,46.96764,1.35
VIRB0022-0040.JPG,9.55409,46.96764,0.0
VIRB0022-0041.JPG,9.55408,46.96763,1.35
VIRB0022-0042.JPG,9.55408,46.96763,0.0
VIRB0022-0043.JPG,9.55408,46.96763,0.0
VIRB0022-0044.JPG,9.55407,46.96764,1.35
VIRB0022-0045.JPG,9.55407,46.96764,0.0
VIRB0022-0046.JPG,9.55407,46.96764,0.0
VIRB0022-0047.JPG,9.55406,46.96764,0.76
VIRB0022-0048.JPG,9.55406,46.96764,0.0
VIRB0022-0049.JPG,9.55406,46.96765,1.11
VIRB0022-0050.JPG,9.55406,46.96765,0.0
VIRB0022-0051.JPG,9.55406,46.96765,0.0
VIRB0022-0052.JPG,9.55406,46.96765,0.0
VIRB0022-0053.JPG,9.55405,46.96765,0.76
VIRB0022-0054.JPG,9.55405,46.96765,0.0
VIRB0022-0055.JPG,9.55405,46.96765,0.0
VIRB0022-0056.JPG,9.55405,46.96765,0.0
VIRB0022-0057.JPG,9.55405,46.96765,0.0
VIRB0022-0058.JPG,9.55405,46.96765,0.0
VIRB0022-0059.JPG,9.55405,46.96764,1.11
VIRB0022-0060.JPG,9.55405,46.96764,0.0
VIRB0022-0061.JPG,9.55405,46.96764,0.0
VIRB0022-0062.JPG,9.55405,46.96764,0.0
VIRB0022-0063.JPG,9.55405,46.96764,0.0
VIRB0022-0064.JPG,9.55405,46.96764,0.0
VIRB0022-0065.JPG,9.55404,46.96764,0.76
VIRB0022-0066.JPG,9.55404,46.96763,1.11
VIRB0022-0067.JPG,9.55404,46.96763,0.0
VIRB0022-0068.JPG,9.55404,46.96763,0.0
VIRB0022-0069.JPG,9.55403,46.96763,0.76
VIRB0022-0070.JPG,9.55403,46.96763,0.0
VIRB0022-0071.JPG,9.55403,46.96763,0.0
VIRB0022-0072.JPG,9.55403,46.96762,1.11
VIRB0022-0073.JPG,9.55403,46.96762,0.0
VIRB0022-0074.JPG,9.55403,46.96762,0.0
VIRB0022-0075.JPG,9.55403,46.96762,0.0
VIRB0022-0076.JPG,9.55403,46.96762,0.0
VIRB0022-0077.JPG,9.55402,46.96762,0.76
VIRB0022-0078.JPG,9.55402,46.96762,0.0
VIRB0022-0079.JPG,9.55402,46.96762,0.0
VIRB0022-0080.JPG,9.55402,46.96761,1.11
VIRB0022-0081.JPG,9.55402,46.96761,0.0
VIRB0022-0082.JPG,9.55403,46.96761,0.76
VIRB0022-0083.JPG,9.55403,46.96761,0.0
VIRB0022-0084.JPG,9.55403,46.9676,1.11
VIRB0022-0085.JPG,9.55403,46.9676,0.0
VIRB0022-0086.JPG,9.55403,46.9676,0.0
VIRB0022-0087.JPG,9.55403,46.9676,0.0
VIRB0022-0088.JPG,9.55403,46.96759,1.11
VIRB0022-0089.JPG,9.55404,46.96759,0.76
VIRB0022-0090.JPG,9.55404,46.96759,0.0
VIRB0022-0091.JPG,9.55404,46.96759,0.0
VIRB0022-0092.JPG,9.55404,46.96759,0.0
VIRB0022-0093.JPG,9.55405,46.96759,0.76
VIRB0022-0094.JPG,9.55405,46.96759,0.0
VIRB0022-0095.JPG,9.55405,46.96759,0.0
VIRB0022-0096.JPG,9.55406,46.96759,0.76
VIRB0022-0097.JPG,9.55406,46.96759,0.0
VIRB0022-0098.JPG,9.55406,46.96759,0.0
VIRB0022-0099.JPG,9.55407,46.96759,0.76
VIRB0022-0100.JPG,9.55407,46.96759,0.0
VIRB0022-0101.JPG,9.55407,46.9676,1.11
VIRB0022-0102.JPG,9.55407,46.9676,0.0
VIRB0022-0103.JPG,9.55408,46.96761,1.35
VIRB0022-0104.JPG,9.55408,46.96761,0.0
VIRB0022-0105.JPG,9.55408,46.96762,1.11
VIRB0022-0106.JPG,9.55408,46.96762,0.0
VIRB0022-0107.JPG,9.55408,46.96763,1.11
VIRB0022-0108.JPG,9.55408,46.96764,1.11
VIRB0022-0109.JPG,9.55408,46.96765,1.11
VIRB0022-0110.JPG,9.55408,46.96765,0.0
VIRB0022-0111.JPG,9.55408,46.96766,1.11
VIRB0022-0112.JPG,9.55408,46.96767,1.11
VIRB0022-0113.JPG,9.55408,46.96767,0.0
VIRB0022-0114.JPG,9.55408,46.96768,1.11
VIRB0022-0115.JPG,9.55408,46.96769,1.11
VIRB0022-0116.JPG,9.55408,46.96769,0.0
VIRB0022-0117.JPG,9.55408,46.9677,1.11
VIRB0022-0118.JPG,9.55408,46.96771,1.11
VIRB0022-0119.JPG,9.55408,46.96771,0.0
VIRB0022-0120.JPG,9.55408,46.96772,1.11
VIRB0022-0121.JPG,9.55408,46.96772,0.0
VIRB0022-0122.JPG,9.55408,46.96771,1.11
VIRB0022-0123.JPG,9.55408,46.96771,0.0
VIRB0022-0124.JPG,9.55408,46.96771,0.0
VIRB0022-0125.JPG,9.55408,46.96771,0.0
VIRB0022-0126.JPG,9.55408,46.96771,0.0
VIRB0022-0127.JPG,9.55408,46.96771,0.0
VIRB0022-0128.JPG,9.55408,46.96771,0.0
VIRB0022-0129.JPG,9.55408,46.9677,1.11
VIRB0022-0130.JPG,9.55408,46.9677,0.0
VIRB0022-0131.JPG,9.55408,46.9677,0.0
VIRB0022-0132.JPG,9.55408,46.9677,0.0
VIRB0022-0133.JPG,9.55408,46.9677,0.0
VIRB0022-0134.JPG,9.55408,46.9677,0.0
VIRB0022-0135.JPG,9.55408,46.9677,0.0
VIRB0022-0136.JPG,9.55408,46.9677,0.0
VIRB0022-0137.JPG,9.55408,46.9677,0.0
VIRB0022-0138.JPG,9.55408,46.9677,0.0
VIRB0022-0139.JPG,9.55408,46.96769,1.11
VIRB0022-0140.JPG,9.55408,46.96769,0.0
VIRB0022-0141.JPG,9.55408,46.96769,0.0
VIRB0022-0142.JPG,9.55408,46.96769,0.0
VIRB0022-0143.JPG,9.55408,46.96769,0.0
VIRB0022-0144.JPG,9.55408,46.9677,1.11
VIRB0022-0145.JPG,9.55408,46.9677,0.0
VIRB0022-0146.JPG,9.55409,46.9677,0.76
VIRB0022-0147.JPG,9.55409,46.96771,1.11
VIRB0022-0148.JPG,9.55409,46.96771,0.0
VIRB0022-0149.JPG,9.55409,46.96772,1.11
VIRB0022-0150.JPG,9.55409,46.96773,1.11
VIRB0022-0151.JPG,9.55409,46.96774,1.11
VIRB0022-0152.JPG,9.5541,46.96775,1.35
VIRB0022-0153.JPG,9.5541,46.96777,2.22
VIRB0022-0154.JPG,9.5541,46.96778,1.11
VIRB0022-0155.JPG,9.5541,46.9678,2.22
VIRB0022-0156.JPG,9.5541,46.96782,2.22
VIRB0022-0157.JPG,9.5541,46.96784,2.22
VIRB0022-0158.JPG,9.5541,46.96786,2.22
VIRB0022-0159.JPG,9.55411,46.96788,2.35
VIRB0022-0160.JPG,9.55411,46.9679,2.22
VIRB0022-0161.JPG,9.55411,46.96793,3.34
VIRB0022-0162.JPG,9.55411,46.96797,4.45
VIRB0022-0163.JPG,9.55411,46.96799,2.22
VIRB0022-0164.JPG,9.55411,46.96802,3.34
VIRB0022-0165.JPG,9.55412,46.96805,3.42
VIRB0022-0166.JPG,9.55412,46.96809,4.45
VIRB0022-0167.JPG,9.55412,46.96812,3.34
VIRB0022-0168.JPG,9.55412,46.96815,3.34
VIRB0022-0169.JPG,9.55412,46.96819,4.45
VIRB0022-0170.JPG,9.55412,46.96823,4.45
VIRB0022-0171.JPG,9.55412,46.96827,4.45
VIRB0022-0172.JPG,9.55412,46.96831,4.45
VIRB0022-0173.JPG,9.55413,46.96836,5.61
VIRB0022-0174.JPG,9.55413,46.9684,4.45
VIRB0022-0175.JPG,9.55413,46.96845,5.56
VIRB0022-0176.JPG,9.55414,46.9685,5.61
VIRB0022-0177.JPG,9.55414,46.96855,5.56
VIRB0022-0178.JPG,9.55414,46.9686,5.56
VIRB0022-0179.JPG,9.55415,46.96866,6.71
VIRB0022-0180.JPG,9.55415,46.96871,5.56
VIRB0022-0181.JPG,9.55415,46.96877,6.67
VIRB0022-0182.JPG,9.55416,46.96884,7.82
VIRB0022-0183.JPG,9.55416,46.9689,6.67
VIRB0022-0184.JPG,9.55416,46.96896,6.67
VIRB0022-0185.JPG,9.55416,46.96903,7.78
VIRB0022-0186.JPG,9.55416,46.96909,6.67
VIRB0022-0187.JPG,9.55416,46.96915,6.67
VIRB0022-0188.JPG,9.55415,46.96923,8.93
VIRB0022-0189.JPG,9.55415,46.96929,6.67
VIRB0022-0190.JPG,9.55414,46.96936,7.82
VIRB0022-0191.JPG,9.55413,46.96942,6.71
VIRB0022-0192.JPG,9.55412,46.96949,7.82
VIRB0022-0193.JPG,9.55411,46.96956,7.82
VIRB0022-0194.JPG,9.55409,46.96963,7.93
VIRB0022-0195.JPG,9.55408,46.96969,6.71
VIRB0022-0196.JPG,9.55407,46.96977,8.93
VIRB0022-0197.JPG,9.55407,46.96984,7.78
VIRB0022-0198.JPG,9.55405,46.96992,9.02
VIRB0022-0199.JPG,9.55404,46.96999,7.82
VIRB0022-0200.JPG,9.55403,46.97006,7.82
VIRB0022-0201.JPG,9.55402,46.97013,7.82
VIRB0022-0202.JPG,9.55401,46.97023,11.14
VIRB0022-0203.JPG,9.554,46.97029,6.71
VIRB0022-0204.JPG,9.55399,46.97035,6.71
VIRB0022-0205.JPG,9.55398,46.97042,7.82
VIRB0022-0206.JPG,9.55397,46.97049,7.82
VIRB0022-0207.JPG,9.55397,46.97056,7.78
VIRB0022-0208.JPG,9.55398,46.97063,7.82
VIRB0022-0209.JPG,9.55398,46.97069,6.67
VIRB0022-0210.JPG,9.55399,46.97076,7.82
VIRB0022-0211.JPG,9.55401,46.97083,7.93
VIRB0022-0212.JPG,9.55403,46.9709,7.93
VIRB0022-0213.JPG,9.55406,46.97097,8.11
VIRB0022-0214.JPG,9.5541,46.97103,7.33
VIRB0022-0215.JPG,9.55414,46.97109,7.33
VIRB0022-0216.JPG,9.55418,46.97115,7.33
VIRB0022-0217.JPG,9.55424,46.97121,8.08
VIRB0022-0218.JPG,9.55429,46.97126,6.74
VIRB0022-0219.JPG,9.55434,46.97132,7.68
VIRB0022-0220.JPG,9.5544,46.97137,7.19
VIRB0022-0221.JPG,9.55446,46.97141,6.37
VIRB0022-0222.JPG,9.55452,46.97146,7.19
VIRB0022-0223.JPG,9.55462,46.97151,9.42
VIRB0022-0224.JPG,9.55468,46.97155,6.37
VIRB0022-0225.JPG,9.55475,46.97158,6.28
VIRB0022-0226.JPG,9.55482,46.97161,6.28
VIRB0022-0227.JPG,9.55489,46.97164,6.28
VIRB0022-0228.JPG,9.55496,46.97166,5.77
VIRB0022-0229.JPG,9.55504,46.97168,6.48
VIRB0022-0230.JPG,9.55511,46.9717,5.77
VIRB0022-0231.JPG,9.55518,46.97172,5.77
VIRB0022-0232.JPG,9.55526,46.97173,6.19
VIRB0022-0233.JPG,9.55534,46.97175,6.48
VIRB0022-0234.JPG,9.55541,46.97176,5.44
VIRB0022-0235.JPG,9.55549,46.97178,6.48
VIRB0022-0236.JPG,9.55557,46.97179,6.19
VIRB0022-0237.JPG,9.55566,46.97181,7.2
VIRB0022-0238.JPG,9.55574,46.97183,6.48
VIRB0022-0239.JPG,9.55582,46.97185,6.48
VIRB0022-0240.JPG,9.55591,46.97188,7.62
VIRB0022-0241.JPG,9.55599,46.9719,6.48
VIRB0022-0242.JPG,9.55608,46.97192,7.2
VIRB0022-0243.JPG,9.55622,46.97197,12.02
VIRB0022-0244.JPG,9.55629,46.97199,5.77
VIRB0022-0245.JPG,9.55639,46.97202,8.31
VIRB0022-0246.JPG,9.55648,46.97205,7.62
VIRB0022-0247.JPG,9.55657,46.97208,7.62
VIRB0022-0248.JPG,9.55667,46.97212,8.81
VIRB0022-0249.JPG,9.55677,46.97215,8.31
VIRB0022-0250.JPG,9.55686,46.97218,7.62
VIRB0022-0251.JPG,9.55696,46.97221,8.31
VIRB0022-0252.JPG,9.55707,46.97224,9.01
VIRB0022-0253.JPG,9.55717,46.97228,8.81
VIRB0022-0254.JPG,9.55727,46.97231,8.31
VIRB0022-0255.JPG,9.55738,46.97235,9.48
VIRB0022-0256.JPG,9.55748,46.97238,8.31
VIRB0022-0257.JPG,9.55758,46.97242,8.81
VIRB0022-0258.JPG,9.55769,46.97245,9.01
VIRB0022-0259.JPG,9.5578,46.97249,9.48
VIRB0022-0260.JPG,9.5579,46.97252,8.31
VIRB0022-0261.JPG,9.55801,46.97256,9.48
VIRB0022-0262.JPG,9.55812,46.9726,9.48
VIRB0022-0263.JPG,9.55831,46.97266,15.92
VIRB0022-0264.JPG,9.5584,46.97269,7.62
VIRB0022-0265.JPG,9.55851,46.97273,9.48
VIRB0022-0266.JPG,9.55863,46.97277,10.16
VIRB0022-0267.JPG,9.55874,46.97281,9.48
VIRB0022-0268.JPG,9.55885,46.97285,9.48
VIRB0022-0269.JPG,9.55897,46.97289,10.16
VIRB0022-0270.JPG,9.55908,46.97293,9.48
VIRB0022-0271.JPG,9.5592,46.97297,10.16
VIRB0022-0272.JPG,9.55931,46.97301,9.48
VIRB0022-0273.JPG,9.55943,46.97305,10.16
